id	time	ID_c	ID_o	natural	familiar	alternativa
speptbn5904ctmbhlrjfla61v2	1636058650.4975	<id:c20>	<id:o20>	6	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa 
hlp19lpn5uqqjtg3g2s7kkc442	1636286396.2459	<id:c13>	<id:o13>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286473.2914	<id:c22>	<id:o22>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286549.1258	<id:c18>	<id:o18>	5	3	Mi abuelo es el mejor para explicarte
hlp19lpn5uqqjtg3g2s7kkc442	1636286610.6384	<id:c20>	<id:o20>	5	3	el dinero es lo que menos te importa
hlp19lpn5uqqjtg3g2s7kkc442	1636286663.4134	<id:c15>	<id:o15>	6	2	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286677.0763	<id:c24>	<id:o24>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286693.7961	<id:c14>	<id:o14>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286703.2315	<id:c23>	<id:o23>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286712.8337	<id:c17>	<id:o17>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286722.037	<id:c21>	<id:o21>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286735.7978	<id:c16>	<id:o16>	7	1	NA
hlp19lpn5uqqjtg3g2s7kkc442	1636286750.824	<id:c19>	<id:o19>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289586.0263	<id:c21>	<id:o21>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289652.1332	<id:c16>	<id:o16>	5	2	Peor le van las cosas el Madrid en comparación con el Atlético
nk2lb3ep85ak6ndoiau5s2h0q5	1636289746.8105	<id:c14>	<id:o14>	5	2	Tanto se enfatiza la beligerancia ane VOX, que está recuperando en el pulso polític
nk2lb3ep85ak6ndoiau5s2h0q5	1636289756.5284	<id:c17>	<id:o17>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289796.4779	<id:c20>	<id:o20>	6	2	Cuando tubhijo tiene un problema de salud, el dinero es lo que menos te preocupa
nk2lb3ep85ak6ndoiau5s2h0q5	1636289858.4225	<id:c15>	<id:o15>	6	2	Cuanto mas se acerca un programa al prime time, más tiende a cruzarse la linea roja del infoespetáculo
nk2lb3ep85ak6ndoiau5s2h0q5	1636289904.5218	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor te puede explicar cómo se hacía antiguamente
nk2lb3ep85ak6ndoiau5s2h0q5	1636289914.0241	<id:c24>	<id:o24>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289951.1092	<id:c22>	<id:o22>	5	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
nk2lb3ep85ak6ndoiau5s2h0q5	1636289963.5387	<id:c19>	<id:o19>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289972.2685	<id:c23>	<id:o23>	7	1	NA
nk2lb3ep85ak6ndoiau5s2h0q5	1636289982.9517	<id:c13>	<id:o13>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636301858.5996	<id:c16>	<id:o16>	4	2	NA
d57b7fb8pglpldssesu15g2fs6	1636301884.5248	<id:c20>	<id:o20>	6	2	NA
d57b7fb8pglpldssesu15g2fs6	1636301898.9715	<id:c21>	<id:o21>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636301915.5157	<id:c19>	<id:o19>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636301928.4465	<id:c17>	<id:o17>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636301949.4743	<id:c14>	<id:o14>	1	4	NA
d57b7fb8pglpldssesu15g2fs6	1636301962.0909	<id:c24>	<id:o24>	7	2	NA
d57b7fb8pglpldssesu15g2fs6	1636301992.3593	<id:c22>	<id:o22>	6	2	NA
d57b7fb8pglpldssesu15g2fs6	1636302004.0962	<id:c23>	<id:o23>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636302014.1488	<id:c18>	<id:o18>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636302031.5967	<id:c13>	<id:o13>	7	1	NA
d57b7fb8pglpldssesu15g2fs6	1636302054.3772	<id:c15>	<id:o15>	1	3	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303793.6998	<id:c24>	<id:o24>	7	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303813.0623	<id:c18>	<id:o18>	6	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303834.2246	<id:c23>	<id:o23>	7	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303853.1056	<id:c16>	<id:o16>	6	2	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303870.0555	<id:c13>	<id:o13>	6	2	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303886.7285	<id:c17>	<id:o17>	7	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303910.4064	<id:c14>	<id:o14>	5	2	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303934.2067	<id:c15>	<id:o15>	5	2	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303950.2716	<id:c19>	<id:o19>	6	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303968.6214	<id:c21>	<id:o21>	7	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303983.9447	<id:c22>	<id:o22>	7	1	NA
g3vjeinukuh8d8mjqbgcr4er75	1636303993.5446	<id:c20>	<id:o20>	7	1	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311177.0502	<id:c20>	<id:o20>	2	2	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311211.0075	<id:c23>	<id:o23>	7	1	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311243.6542	<id:c19>	<id:o19>	6	2	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311276.3603	<id:c22>	<id:o22>	1	2	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311302.8172	<id:c13>	<id:o13>	7	1	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311322.9554	<id:c24>	<id:o24>	1	2	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311340.5513	<id:c16>	<id:o16>	1	3	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311352.9735	<id:c21>	<id:o21>	7	1	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311367.4851	<id:c14>	<id:o14>	1	3	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311379.9435	<id:c18>	<id:o18>	1	3	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311407.2895	<id:c17>	<id:o17>	4	2	NA
7l4mg0mcvf9faq89cqg34v5uu3	1636311421.4439	<id:c15>	<id:o15>	1	2	NA
f7pv64mqdtqldg67879urp3cm0	1636314053.1033	<id:c22>	<id:o22>	5	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más pronto posible.
f7pv64mqdtqldg67879urp3cm0	1636314112.3543	<id:c15>	<id:o15>	1	4	NA
f7pv64mqdtqldg67879urp3cm0	1636314271.6159	<id:c23>	<id:o23>	5	1	Estoy deseando que pasen estas semanas y verle la carita, y saber que está sana. .
f7pv64mqdtqldg67879urp3cm0	1636314508.7845	<id:c16>	<id:o16>	6	1	Las cosas al Madrid le van a peor, al contrario que al Atlétic
f7pv64mqdtqldg67879urp3cm0	1636314640.9881	<id:c13>	<id:o13>	6	1	NA
f7pv64mqdtqldg67879urp3cm0	1636314805.5712	<id:c17>	<id:o17>	6	1	De las consecuencias de la erupción del volcán,lo que más nos preocupa es la situación de las personas
f7pv64mqdtqldg67879urp3cm0	1636314885.7516	<id:c21>	<id:o21>	7	1	NA
f7pv64mqdtqldg67879urp3cm0	1636315007.8876	<id:c20>	<id:o20>	6	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.,
f7pv64mqdtqldg67879urp3cm0	1636315058.2159	<id:c14>	<id:o14>	5	2	Cuanto más se enfatiza la beligerancia contra Vox, más recupera este el pulso político
f7pv64mqdtqldg67879urp3cm0	1636315087.8883	<id:c19>	<id:o19>	7	1	NA
f7pv64mqdtqldg67879urp3cm0	1636315110.8908	<id:c18>	<id:o18>	7	1	NA
f7pv64mqdtqldg67879urp3cm0	1636315233.5781	<id:c24>	<id:o24>	6	2	Lo que tú necesitas es alguien que te haga reír y que te trate bien.
eatqq2vfnurt8rp4k3g1p9h4u0	1636321285.7019	<id:c15>	<id:o15>	1	4	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321315.9814	<id:c20>	<id:o20>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321354.8853	<id:c21>	<id:o21>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321386.2105	<id:c24>	<id:o24>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321415.2889	<id:c16>	<id:o16>	6	2	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321447.8748	<id:c17>	<id:o17>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321476.3882	<id:c13>	<id:o13>	6	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321501.4998	<id:c18>	<id:o18>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321540.9857	<id:c14>	<id:o14>	6	2	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321572.8344	<id:c22>	<id:o22>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321599.0114	<id:c23>	<id:o23>	7	1	NA
eatqq2vfnurt8rp4k3g1p9h4u0	1636321623.8509	<id:c19>	<id:o19>	7	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324094.8741	<id:c13>	<id:o13>	6	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324153.569	<id:c14>	<id:o14>	5	3	NA
h64c6mm0g63r08v2s7epr2em26	1636324198.5741	<id:c20>	<id:o20>	6	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa
h64c6mm0g63r08v2s7epr2em26	1636324221.3626	<id:c21>	<id:o21>	7	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324271.4843	<id:c22>	<id:o22>	6	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
h64c6mm0g63r08v2s7epr2em26	1636324651.0444	<id:c15>	<id:o15>	5	2	Cuanto más se acerca un programa al prime time, más tiende a cruzarse la línea roja del infoespectáculo
h64c6mm0g63r08v2s7epr2em26	1636324705.9937	<id:c24>	<id:o24>	5	2	Lo que tú necesitas es alguien que te haga reír y te trate bien.
h64c6mm0g63r08v2s7epr2em26	1636324787.5119	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente.
h64c6mm0g63r08v2s7epr2em26	1636324806.7468	<id:c17>	<id:o17>	7	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324833.6518	<id:c19>	<id:o19>	7	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324852.2495	<id:c23>	<id:o23>	6	1	NA
h64c6mm0g63r08v2s7epr2em26	1636324875.3173	<id:c16>	<id:o16>	5	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325328.8966	<id:c20>	<id:o20>	2	3	NA
i2pqasgi8eo8f40utj7o9bab83	1636325357.1519	<id:c22>	<id:o22>	2	3	NA
i2pqasgi8eo8f40utj7o9bab83	1636325407.8779	<id:c23>	<id:o23>	5	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325442.9651	<id:c15>	<id:o15>	1	4	NA
i2pqasgi8eo8f40utj7o9bab83	1636325460.7031	<id:c24>	<id:o24>	2	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325513.6405	<id:c19>	<id:o19>	6	1	NA
i2pqasgi8eo8f40utj7o9bab83	1636325614.906	<id:c13>	<id:o13>	1	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325644.1592	<id:c14>	<id:o14>	1	4	NA
i2pqasgi8eo8f40utj7o9bab83	1636325687.9332	<id:c21>	<id:o21>	3	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325714.7757	<id:c17>	<id:o17>	4	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325762.7463	<id:c18>	<id:o18>	2	2	NA
i2pqasgi8eo8f40utj7o9bab83	1636325791.0544	<id:c16>	<id:o16>	1	3	NA
vgejklogpuju130qeqshs7qb73	1636394264.797	<id:c18>	<id:o18>	4	2	NA
vgejklogpuju130qeqshs7qb73	1636394448.9961	<id:c20>	<id:o20>	5	2	NA
vgejklogpuju130qeqshs7qb73	1636394494.0834	<id:c19>	<id:o19>	7	1	NA
vgejklogpuju130qeqshs7qb73	1636394523.8057	<id:c21>	<id:o21>	7	1	NA
vgejklogpuju130qeqshs7qb73	1636394549.783	<id:c24>	<id:o24>	4	2	NA
vgejklogpuju130qeqshs7qb73	1636394594.056	<id:c15>	<id:o15>	4	2	NA
vgejklogpuju130qeqshs7qb73	1636394670.8214	<id:c16>	<id:o16>	6	2	NA
vgejklogpuju130qeqshs7qb73	1636394822.9467	<id:c22>	<id:o22>	5	2	NA
vgejklogpuju130qeqshs7qb73	1636394876.9206	<id:c13>	<id:o13>	4	3	NA
vgejklogpuju130qeqshs7qb73	1636394944.8107	<id:c23>	<id:o23>	6	2	NA
vgejklogpuju130qeqshs7qb73	1636395029.8053	<id:c17>	<id:o17>	6	2	NA
vgejklogpuju130qeqshs7qb73	1636395094.1402	<id:c14>	<id:o14>	2	4	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419671.7567	<id:c20>	<id:o20>	3	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419695.9812	<id:c21>	<id:o21>	5	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419717.6097	<id:c15>	<id:o15>	5	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419753.7698	<id:c14>	<id:o14>	3	4	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419774.5758	<id:c13>	<id:o13>	6	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419785.3425	<id:c16>	<id:o16>	4	3	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419811.4603	<id:c22>	<id:o22>	1	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419865.9276	<id:c23>	<id:o23>	7	1	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419877.4497	<id:c24>	<id:o24>	1	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419895.9885	<id:c18>	<id:o18>	5	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419910.8355	<id:c17>	<id:o17>	6	2	NA
al6hsi4kbk4orvhl37un0ufbk3	1636419941.9875	<id:c19>	<id:o19>	6	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483239.0599	<id:c14>	<id:o14>	7	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483263.262	<id:c17>	<id:o17>	7	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483309.6052	<id:c13>	<id:o13>	5	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483336.8416	<id:c22>	<id:o22>	5	2	NA
6i34embkbgpblo7uq64v4iu2b7	1636483364.8836	<id:c16>	<id:o16>	3	2	NA
6i34embkbgpblo7uq64v4iu2b7	1636483398.8501	<id:c19>	<id:o19>	7	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483426.4967	<id:c18>	<id:o18>	6	2	NA
6i34embkbgpblo7uq64v4iu2b7	1636483467.097	<id:c15>	<id:o15>	3	3	NA
6i34embkbgpblo7uq64v4iu2b7	1636483493.9347	<id:c20>	<id:o20>	6	2	NA
6i34embkbgpblo7uq64v4iu2b7	1636483534.7639	<id:c23>	<id:o23>	6	2	NA
6i34embkbgpblo7uq64v4iu2b7	1636483555.0616	<id:c21>	<id:o21>	7	1	NA
6i34embkbgpblo7uq64v4iu2b7	1636483574.138	<id:c24>	<id:o24>	4	2	NA
m905d4a1edhiu2u4qhe9b2hf66	1636811720.495	<id:c17>	<id:o17>	6	1	En la situación actual...
m905d4a1edhiu2u4qhe9b2hf66	1636811745.4106	<id:c21>	<id:o21>	7	1	NA
m905d4a1edhiu2u4qhe9b2hf66	1636811792.0565	<id:c22>	<id:o22>	5	2	Vamos a intentar hacer nuestro trabajo...
m905d4a1edhiu2u4qhe9b2hf66	1636811836.1198	<id:c20>	<id:o20>	5	2	...el dinero es lo que menos te importa
m905d4a1edhiu2u4qhe9b2hf66	1636811867.8112	<id:c19>	<id:o19>	7	1	NA
m905d4a1edhiu2u4qhe9b2hf66	1636811892.4333	<id:c23>	<id:o23>	7	1	NA
m905d4a1edhiu2u4qhe9b2hf66	1636811941.166	<id:c16>	<id:o16>	5	2	Cuanto peor le van las cosas...
m905d4a1edhiu2u4qhe9b2hf66	1636812045.5279	<id:c14>	<id:o14>	4	2	Cuanto más se enfatiza la beligerancia ante Vox más recuepera Vox pulso político
m905d4a1edhiu2u4qhe9b2hf66	1636812080.3902	<id:c13>	<id:o13>	7	1	NA
m905d4a1edhiu2u4qhe9b2hf66	1636812136.1368	<id:c15>	<id:o15>	6	1	vuánto más se acerca un programa al prime time...
m905d4a1edhiu2u4qhe9b2hf66	1636812184.6177	<id:c18>	<id:o18>	5	2	Mi abuelo es el que mejor puede explicarte...
m905d4a1edhiu2u4qhe9b2hf66	1636812224.7735	<id:c24>	<id:o24>	6	2	alguien que te haga reir
a38setel2e8gn7pjgfqe2jfrj2	1636814851.6745	<id:c16>	<id:o16>	6	1	Mal le van las cosas al Madrid
a38setel2e8gn7pjgfqe2jfrj2	1636814889.9705	<id:c13>	<id:o13>	7	1	NA
a38setel2e8gn7pjgfqe2jfrj2	1636814966.116	<id:c19>	<id:o19>	7	1	..:es quien más las necesita
a38setel2e8gn7pjgfqe2jfrj2	1636815037.584	<id:c17>	<id:o17>	6	1	De la situación creada por el volcán
a38setel2e8gn7pjgfqe2jfrj2	1636815154.5357	<id:c24>	<id:o24>	7	1	Lo que necesitas es que alguien te haga reír…
a38setel2e8gn7pjgfqe2jfrj2	1636815223.0691	<id:c15>	<id:o15>	6	1	Cuanto más se acerca un programa…
a38setel2e8gn7pjgfqe2jfrj2	1636815352.5123	<id:c14>	<id:o14>	6	2	Cuanto más se enfatiza la beligerancia frentes Vox,  más pulso político recupera
a38setel2e8gn7pjgfqe2jfrj2	1636815405.166	<id:c20>	<id:o20>	6	2	…el dinero es lo que menos te importa 
a38setel2e8gn7pjgfqe2jfrj2	1636815465.5356	<id:c23>	<id:o23>	7	1	que está sano. 
a38setel2e8gn7pjgfqe2jfrj2	1636815495.3136	<id:c21>	<id:o21>	7	1	NA
a38setel2e8gn7pjgfqe2jfrj2	1636815529.6949	<id:c22>	<id:o22>	6	1	Intentar hacer
a38setel2e8gn7pjgfqe2jfrj2	1636815590.2018	<id:c18>	<id:o18>	6	1	el que mejor puede explicarte…
9kkl44uedhrn0a7ku25ahmq635	1636830750.6981	<id:c20>	<id:o20>	5	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636830817.952	<id:c14>	<id:o14>	4	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636830853.788	<id:c16>	<id:o16>	4	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636830888.7562	<id:c21>	<id:o21>	7	1	NA
9kkl44uedhrn0a7ku25ahmq635	1636830921.3498	<id:c22>	<id:o22>	6	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636830956.7987	<id:c24>	<id:o24>	6	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636831001.3302	<id:c19>	<id:o19>	7	1	NA
9kkl44uedhrn0a7ku25ahmq635	1636831076.5921	<id:c15>	<id:o15>	3	4	NA
9kkl44uedhrn0a7ku25ahmq635	1636831235.267	<id:c17>	<id:o17>	4	2	Los daños personales 
9kkl44uedhrn0a7ku25ahmq635	1636831277.5952	<id:c13>	<id:o13>	3	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636831329.5638	<id:c18>	<id:o18>	6	2	NA
9kkl44uedhrn0a7ku25ahmq635	1636831364.3356	<id:c23>	<id:o23>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911754.0021	<id:c18>	<id:o18>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911824.7123	<id:c24>	<id:o24>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911885.3256	<id:c16>	<id:o16>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911911.7843	<id:c19>	<id:o19>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911934.7027	<id:c20>	<id:o20>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911951.9736	<id:c21>	<id:o21>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636911997.2141	<id:c14>	<id:o14>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636912018.9289	<id:c17>	<id:o17>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636912036.0652	<id:c13>	<id:o13>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636912126.3616	<id:c15>	<id:o15>	6	2	Cuando un programa se acerca al prime time, más tiende a cruzarse la línea roja del infoespectáculo.
k6gi0iiefpbrdju4p9dhatu501	1636912141.9227	<id:c23>	<id:o23>	7	1	NA
k6gi0iiefpbrdju4p9dhatu501	1636912186.3651	<id:c22>	<id:o22>	6	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
