id	time	ID_c	ID_o	natural	familiar	alternativa
qv8ua7823p2nqs86vdv8e6c3v4	1636901498.4581	<id:c21>	<id:o21>	7	1	NA
qv8ua7823p2nqs86vdv8e6c3v4	1636901521.4228	<id:c24>	<id:o24>	7	1	NA
qv8ua7823p2nqs86vdv8e6c3v4	1636901542.1914	<id:c26>	<id:o26>	7	1	NA
qv8ua7823p2nqs86vdv8e6c3v4	1636901552.9351	<id:c19>	<id:o19>	7	1	NA
qv8ua7823p2nqs86vdv8e6c3v4	1636901600.5491	<id:c20>	<id:o20>	4	3	(...) el dinero es lo que menos te importa
4i48mad4bq2m53sroek0gflr43	1636902189.0476	<id:c20>	<id:o20>	7	3	Cuando tu  hijo tiene un problema de salud, el dinero es lo que menos te importa
4i48mad4bq2m53sroek0gflr43	1636902220.758	<id:c21>	<id:o21>	6	1	NA
4i48mad4bq2m53sroek0gflr43	1636902240.0598	<id:c23>	<id:o23>	7	1	NA
4i48mad4bq2m53sroek0gflr43	1636902255.9655	<id:c19>	<id:o19>	7	1	NA
4i48mad4bq2m53sroek0gflr43	1636902300.3445	<id:c18>	<id:o18>	6	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente
4i48mad4bq2m53sroek0gflr43	1636902353.5386	<id:c22>	<id:o22>	5	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
4i48mad4bq2m53sroek0gflr43	1636902369.9901	<id:c17>	<id:o17>	7	1	NA
4i48mad4bq2m53sroek0gflr43	1636902418.8199	<id:c24>	<id:o24>	6	2	Lo que tú necesitas es a alguien que te haga reír y que te trate bien
4i48mad4bq2m53sroek0gflr43	1636902438.091	<id:c26>	<id:o26>	7	1	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902528.6989	<id:c24>	<id:o24>	4	3	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902555.6618	<id:c26>	<id:o26>	6	2	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902576.291	<id:c22>	<id:o22>	1	3	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902596.1666	<id:c19>	<id:o19>	6	1	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902608.4801	<id:c23>	<id:o23>	7	1	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902625.4356	<id:c17>	<id:o17>	7	1	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902636.2811	<id:c21>	<id:o21>	7	1	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902650.9815	<id:c20>	<id:o20>	1	3	NA
s8bmnlb9p3qovr0njth7tl5qn2	1636902664.8506	<id:c18>	<id:o18>	1	3	NA
5h46brih7tksuk2oasi9sru8s6	1636903260.7087	<id:c26>	<id:o26>	2	4	NA
5h46brih7tksuk2oasi9sru8s6	1636903269.5605	<id:c20>	<id:o20>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903277.9682	<id:c19>	<id:o19>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903297.8223	<id:c18>	<id:o18>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903305.457	<id:c21>	<id:o21>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903316.5127	<id:c17>	<id:o17>	5	3	NA
5h46brih7tksuk2oasi9sru8s6	1636903323.8387	<id:c22>	<id:o22>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903344.797	<id:c23>	<id:o23>	7	1	NA
5h46brih7tksuk2oasi9sru8s6	1636903353.6844	<id:c24>	<id:o24>	6	2	NA
b492g23ii8lfsfolo75ua10q05	1636908787.2067	<id:c17>	<id:o17>	7	1	NA
b492g23ii8lfsfolo75ua10q05	1636908816.6756	<id:c22>	<id:o22>	6	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
b492g23ii8lfsfolo75ua10q05	1636908829.1354	<id:c19>	<id:o19>	7	1	NA
b492g23ii8lfsfolo75ua10q05	1636908857.0433	<id:c20>	<id:o20>	7	3	Cuando tu hijo tiene un problema de salud, el dinero es lo menos te importa.
b492g23ii8lfsfolo75ua10q05	1636908881.4072	<id:c24>	<id:o24>	7	2	Lo que tú necesitas es alguien que te haga reír y QUE te trate bien.
b492g23ii8lfsfolo75ua10q05	1636908931.3692	<id:c26>	<id:o26>	7	2	NA
b492g23ii8lfsfolo75ua10q05	1636908944.3913	<id:c23>	<id:o23>	7	1	NA
b492g23ii8lfsfolo75ua10q05	1636908987.9204	<id:c18>	<id:o18>	1	3	Mi abuelo es quien mejor puede explicarte cómo se hacía antiguamente
b492g23ii8lfsfolo75ua10q05	1636908994.942	<id:c21>	<id:o21>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909276.9817	<id:c19>	<id:o19>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909290.9099	<id:c17>	<id:o17>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909308.5213	<id:c26>	<id:o26>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909384.4265	<id:c18>	<id:o18>	3	3	Mi abuelo es el que puede explicarte mejor cómo se hacía antiguamente.
ns90v4k9ircvq0f7egf0064v12	1636909416.4095	<id:c24>	<id:o24>	1	3	Lo que tú necesitas es alguien que te haga reír y te trate bien.
ns90v4k9ircvq0f7egf0064v12	1636909428.1031	<id:c21>	<id:o21>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909459.3446	<id:c22>	<id:o22>	5	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
ns90v4k9ircvq0f7egf0064v12	1636909472.8082	<id:c23>	<id:o23>	7	1	NA
ns90v4k9ircvq0f7egf0064v12	1636909512.7862	<id:c20>	<id:o20>	5	3	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.
rcigoobt7ehbne8pdq65ic3sj4	1636909875.2118	<id:c21>	<id:o21>	5	1	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909889.1472	<id:c18>	<id:o18>	5	2	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909901.6285	<id:c17>	<id:o17>	3	3	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909911.1626	<id:c22>	<id:o22>	2	3	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909920.5144	<id:c19>	<id:o19>	3	3	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909932.6677	<id:c20>	<id:o20>	6	1	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909942.1991	<id:c24>	<id:o24>	5	2	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909953.7555	<id:c26>	<id:o26>	6	1	NA
rcigoobt7ehbne8pdq65ic3sj4	1636909965.4053	<id:c23>	<id:o23>	7	1	NA
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919015.9313	<id:c17>	<id:o17>	3	3	Las personas son lo que más nos preocupa ante la erupción volcánica
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919033.8704	<id:c23>	<id:o23>	6	1	NA
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919060.6528	<id:c24>	<id:o24>	3	2	Lo que tú necesitas es alguien que te haga reír y te trate bien
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919117.9432	<id:c19>	<id:o19>	4	2	Sobre las ayudas, está claro que las necesita más quien no tiene recursos
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919140.7044	<id:c21>	<id:o21>	6	2	Estos son los motivos por los que colaboro con esta iniciativa
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919168.119	<id:c18>	<id:o18>	3	3	Mi abuelo es quien mejor te puede explicar como se hacía antes
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919192.3717	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos importa
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919248.7712	<id:c26>	<id:o26>	6	2	Los programas cercanos al prime time tienen mayor tendencia a caer en el infoespectáculo
6b0i36ed3rd0l8a2ln2fpfi6k1	1636919279.2103	<id:c22>	<id:o22>	5	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
7i31gs5cqonahrom18isluquo2	1636923850.1954	<id:c17>	<id:o17>	6	1	NA
7i31gs5cqonahrom18isluquo2	1636923867.5622	<id:c23>	<id:o23>	7	1	NA
7i31gs5cqonahrom18isluquo2	1636923881.1885	<id:c21>	<id:o21>	7	1	NA
7i31gs5cqonahrom18isluquo2	1636923952.5015	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene problemas de salud, el dinero es lo que menos te importa
7i31gs5cqonahrom18isluquo2	1636923990.7578	<id:c19>	<id:o19>	6	2	NA
7i31gs5cqonahrom18isluquo2	1636924017.8292	<id:c26>	<id:o26>	7	1	NA
7i31gs5cqonahrom18isluquo2	1636924035.792	<id:c24>	<id:o24>	5	2	NA
7i31gs5cqonahrom18isluquo2	1636924051.3944	<id:c18>	<id:o18>	5	2	NA
7i31gs5cqonahrom18isluquo2	1636924067.6572	<id:c22>	<id:o22>	5	2	NA
2qmkbu3147l62psvaslf6n78v7	1636924265.5001	<id:c19>	<id:o19>	7	1	En cuanto a las ayudas, está claro que quien no tiene recursos es quien más las necesita.
2qmkbu3147l62psvaslf6n78v7	1636924286.9353	<id:c23>	<id:o23>	7	1	NA
2qmkbu3147l62psvaslf6n78v7	1636924354.8943	<id:c24>	<id:o24>	5	2	Lo que tú necesitas es a alguien que te haga reír y que te trate bien
2qmkbu3147l62psvaslf6n78v7	1636924385.0724	<id:c22>	<id:o22>	2	3	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
2qmkbu3147l62psvaslf6n78v7	1636924419.7123	<id:c26>	<id:o26>	7	1	NA
2qmkbu3147l62psvaslf6n78v7	1636924468.1945	<id:c17>	<id:o17>	7	1	NA
2qmkbu3147l62psvaslf6n78v7	1636924517.6101	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa.
2qmkbu3147l62psvaslf6n78v7	1636924569.9066	<id:c18>	<id:o18>	2	3	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente.
2qmkbu3147l62psvaslf6n78v7	1636924592.312	<id:c21>	<id:o21>	7	1	NA
8r1q4m73e25hee560b2qcih740	1636925223.0407	<id:c19>	<id:o19>	7	1	NA
8r1q4m73e25hee560b2qcih740	1636925233.8477001	<id:c24>	<id:o24>	6	2	NA
8r1q4m73e25hee560b2qcih740	1636925242.7624	<id:c20>	<id:o20>	6	2	NA
8r1q4m73e25hee560b2qcih740	1636925256.0626	<id:c22>	<id:o22>	5	2	NA
8r1q4m73e25hee560b2qcih740	1636925271.8372	<id:c26>	<id:o26>	6	4	NA
8r1q4m73e25hee560b2qcih740	1636925281.8719	<id:c21>	<id:o21>	7	1	NA
8r1q4m73e25hee560b2qcih740	1636925289.9716	<id:c23>	<id:o23>	7	1	NA
8r1q4m73e25hee560b2qcih740	1636925298.0408	<id:c17>	<id:o17>	7	1	NA
8r1q4m73e25hee560b2qcih740	1636925307.5523	<id:c18>	<id:o18>	6	2	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925873.3361	<id:c24>	<id:o24>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925883.276	<id:c23>	<id:o23>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925888.5172	<id:c17>	<id:o17>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925896.722	<id:c22>	<id:o22>	7	2	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925903.5216	<id:c21>	<id:o21>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636925967.9146	<id:c19>	<id:o19>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636926016.7843	<id:c26>	<id:o26>	6	2	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636926023.7123	<id:c20>	<id:o20>	7	1	NA
9bik8t4nt6s1tuhcm1vu1idk34	1636926032.2621	<id:c18>	<id:o18>	6	1	NA
lma2lem41u1aiptul3vj3d9lo1	1636926454.9169	<id:c20>	<id:o20>	6	1	NA
lma2lem41u1aiptul3vj3d9lo1	1636926468.7181	<id:c24>	<id:o24>	7	1	NA
lma2lem41u1aiptul3vj3d9lo1	1636926491.0606	<id:c26>	<id:o26>	5	3	NA
lma2lem41u1aiptul3vj3d9lo1	1636926499.6445	<id:c17>	<id:o17>	7	1	NA
lma2lem41u1aiptul3vj3d9lo1	1636926537.4195	<id:c22>	<id:o22>	4	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible.
lma2lem41u1aiptul3vj3d9lo1	1636926584.2631	<id:c21>	<id:o21>	6	2	Por todos estos motivos, he decidido colaborar con esta iniciativa.
lma2lem41u1aiptul3vj3d9lo1	1636926623.583	<id:c18>	<id:o18>	4	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente.
lma2lem41u1aiptul3vj3d9lo1	1636926664.1405	<id:c23>	<id:o23>	7	1	Estoy deseando verla la carita dentro de unas semanas y saber que está sana.
lma2lem41u1aiptul3vj3d9lo1	1636926680.5694	<id:c19>	<id:o19>	7	1	NA
jvse39rc0nl4euao3ge9kq99d2	1636928563.3471	<id:c21>	<id:o21>	7	1	NA
jvse39rc0nl4euao3ge9kq99d2	1636928635.0974	<id:c20>	<id:o20>	3	3	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa. 
jvse39rc0nl4euao3ge9kq99d2	1636928658.1192	<id:c23>	<id:o23>	7	1	NA
jvse39rc0nl4euao3ge9kq99d2	1636928677.1786	<id:c17>	<id:o17>	5	1	NA
jvse39rc0nl4euao3ge9kq99d2	1636928759.0498	<id:c18>	<id:o18>	6	2	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente. 
jvse39rc0nl4euao3ge9kq99d2	1636928787.7757	<id:c26>	<id:o26>	5	2	NA
jvse39rc0nl4euao3ge9kq99d2	1636928833.6815	<id:c22>	<id:o22>	3	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible. 
jvse39rc0nl4euao3ge9kq99d2	1636928850.5925	<id:c19>	<id:o19>	7	1	NA
jvse39rc0nl4euao3ge9kq99d2	1636928861.351	<id:c24>	<id:o24>	7	1	NA
8gvcbd0qqmma3217jkv877rr21	1636932751.2955	<id:c19>	<id:o19>	6	1	está claro que quien no tiene recursos es quien más las necesita
8gvcbd0qqmma3217jkv877rr21	1636932788.432	<id:c23>	<id:o23>	7	1	NA
8gvcbd0qqmma3217jkv877rr21	1636932827.1473	<id:c20>	<id:o20>	2	3	el dinero es lo que menos te importa
8gvcbd0qqmma3217jkv877rr21	1636932855.0235	<id:c22>	<id:o22>	3	3	vamos a intentar ø hacer
8gvcbd0qqmma3217jkv877rr21	1636932899.1932	<id:c21>	<id:o21>	6	2	colaborar con esta iniciativa
8gvcbd0qqmma3217jkv877rr21	1636932948.1417	<id:c17>	<id:o17>	6	2	Respecto al volcán, lo que más nos preocupa son
8gvcbd0qqmma3217jkv877rr21	1636933007.1099	<id:c26>	<id:o26>	6	3	NA
8gvcbd0qqmma3217jkv877rr21	1636933033.9297	<id:c24>	<id:o24>	6	2	que te haga ø reír
8gvcbd0qqmma3217jkv877rr21	1636933106.2011	<id:c18>	<id:o18>	5	2	Es el que TE puede explicar mejor cómo se hacía antiguamente
2teuc3o1384gh0neaet8brjui5	1636960956.7994	<id:c24>	<id:o24>	7	2	NA
2teuc3o1384gh0neaet8brjui5	1636960976.0011	<id:c19>	<id:o19>	2	3	NA
2teuc3o1384gh0neaet8brjui5	1636960991.3319	<id:c21>	<id:o21>	7	2	NA
2teuc3o1384gh0neaet8brjui5	1636961001.5393	<id:c23>	<id:o23>	7	1	NA
2teuc3o1384gh0neaet8brjui5	1636961020.4986	<id:c26>	<id:o26>	2	4	NA
2teuc3o1384gh0neaet8brjui5	1636961040.4073	<id:c18>	<id:o18>	3	2	NA
2teuc3o1384gh0neaet8brjui5	1636961051.545	<id:c20>	<id:o20>	2	3	NA
2teuc3o1384gh0neaet8brjui5	1636961061.7257	<id:c22>	<id:o22>	1	3	NA
2teuc3o1384gh0neaet8brjui5	1636961073.7216	<id:c17>	<id:o17>	7	2	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986038.4321	<id:c24>	<id:o24>	7	1	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986119.8528	<id:c18>	<id:o18>	3	3	Mi abuelo es el que mejor puede explicarte cómo se hacía antiguamente
bj3n6q8jb7a84ast7j7aomopk4	1636986129.5065	<id:c23>	<id:o23>	7	1	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986141.6808	<id:c21>	<id:o21>	7	1	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986178.6142	<id:c20>	<id:o20>	2	3	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos te importa
bj3n6q8jb7a84ast7j7aomopk4	1636986213.6729	<id:c22>	<id:o22>	2	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible 
bj3n6q8jb7a84ast7j7aomopk4	1636986223.3664	<id:c19>	<id:o19>	7	1	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986232.4337	<id:c26>	<id:o26>	7	1	NA
bj3n6q8jb7a84ast7j7aomopk4	1636986239.655	<id:c17>	<id:o17>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990477.9655	<id:c17>	<id:o17>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990491.5355	<id:c19>	<id:o19>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990502.03	<id:c22>	<id:o22>	5	2	NA
sikasv0k94dsr907fi2v75n9h0	1636990531.6682	<id:c18>	<id:o18>	6	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990541.2397	<id:c20>	<id:o20>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990548.337	<id:c24>	<id:o24>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990587.4592	<id:c23>	<id:o23>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990597.9631	<id:c26>	<id:o26>	7	1	NA
sikasv0k94dsr907fi2v75n9h0	1636990612.8211	<id:c21>	<id:o21>	7	1	NA
h1p9g9ngmhhn305nr9hetfk294	1636998936.6272	<id:c18>	<id:o18>	5	2	NA
h1p9g9ngmhhn305nr9hetfk294	1636998955.3256	<id:c21>	<id:o21>	4	2	NA
h1p9g9ngmhhn305nr9hetfk294	1636998967.3933	<id:c20>	<id:o20>	3	3	NA
h1p9g9ngmhhn305nr9hetfk294	1636998983.5694	<id:c23>	<id:o23>	6	1	NA
h1p9g9ngmhhn305nr9hetfk294	1636999000.19	<id:c19>	<id:o19>	6	1	NA
h1p9g9ngmhhn305nr9hetfk294	1636999011.1259	<id:c24>	<id:o24>	5	2	NA
h1p9g9ngmhhn305nr9hetfk294	1636999025.5381	<id:c17>	<id:o17>	6	1	NA
h1p9g9ngmhhn305nr9hetfk294	1636999037.7715	<id:c22>	<id:o22>	4	3	NA
h1p9g9ngmhhn305nr9hetfk294	1636999052.0696	<id:c26>	<id:o26>	5	2	NA
cvq3g0qkoiomq1rca2blko4d37	1637006621.4922	<id:c26>	<id:o26>	7	1	NA
cvq3g0qkoiomq1rca2blko4d37	1637006644.7957	<id:c19>	<id:o19>	7	1	NA
cvq3g0qkoiomq1rca2blko4d37	1637006675.7716	<id:c22>	<id:o22>	4	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
cvq3g0qkoiomq1rca2blko4d37	1637006696.896	<id:c21>	<id:o21>	7	1	NA
cvq3g0qkoiomq1rca2blko4d37	1637006793.0159	<id:c18>	<id:o18>	5	3	Mi abuelo es el más idóneo para explicar cómo se hacía antiguamente
cvq3g0qkoiomq1rca2blko4d37	1637006838.5793	<id:c20>	<id:o20>	5	2	Cuando tu hijo tiene un problema de salud, el dinero es lo que menos importa. 
cvq3g0qkoiomq1rca2blko4d37	1637006853.2428	<id:c23>	<id:o23>	7	1	NA
cvq3g0qkoiomq1rca2blko4d37	1637006876.8395	<id:c17>	<id:o17>	7	1	NA
cvq3g0qkoiomq1rca2blko4d37	1637006917.0259	<id:c24>	<id:o24>	4	2	Lo que tú necesitas es alguien que te haga reír y te trate bien
o347ho8pgprn40d4atk7d9sd23	1637087325.6705	<id:c24>	<id:o24>	3	3	NA
o347ho8pgprn40d4atk7d9sd23	1637087342.8199	<id:c26>	<id:o26>	6	2	NA
o347ho8pgprn40d4atk7d9sd23	1637087356.3333	<id:c22>	<id:o22>	6	1	NA
o347ho8pgprn40d4atk7d9sd23	1637087412.5349	<id:c17>	<id:o17>	6	1	NA
o347ho8pgprn40d4atk7d9sd23	1637087514.1148	<id:c18>	<id:o18>	5	2	NA
o347ho8pgprn40d4atk7d9sd23	1637096105.7005	<id:c21>	<id:o21>	5	1	NA
o347ho8pgprn40d4atk7d9sd23	1637096122.1395	<id:c23>	<id:o23>	6	2	NA
o347ho8pgprn40d4atk7d9sd23	1637096140.3702	<id:c19>	<id:o19>	4	3	NA
o347ho8pgprn40d4atk7d9sd23	1637096152.212	<id:c20>	<id:o20>	3	3	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188448.3857	<id:c26>	<id:o26>	7	1	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188480.4844	<id:c19>	<id:o19>	7	2	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188494.5536	<id:c22>	<id:o22>	3	3	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188508.1748	<id:c18>	<id:o18>	3	3	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188530.478	<id:c20>	<id:o20>	5	3	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188551.8229	<id:c17>	<id:o17>	6	1	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188565.0281	<id:c24>	<id:o24>	3	2	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188577.9584	<id:c21>	<id:o21>	7	1	NA
dbm7g3fjrp0e7t2jr4c5ufjag0	1637188599.1341	<id:c23>	<id:o23>	7	1	NA
hacngi07h39ker470j1ppb7gp7	1638305033.8721	<id:c20>	<id:o20>	7	1	NA
hacngi07h39ker470j1ppb7gp7	1638305074.3144	<id:c24>	<id:o24>	2	3	Lo que tú necesitas es alguien que te haga reir y que te trate bien
hacngi07h39ker470j1ppb7gp7	1638305091.5051	<id:c23>	<id:o23>	7	1	NA
hacngi07h39ker470j1ppb7gp7	1638305168.4818	<id:c22>	<id:o22>	2	2	Por supuesto, vamos a intentar hacer nuestro trabajo lo más rápido posible
hacngi07h39ker470j1ppb7gp7	1638305193.2433	<id:c26>	<id:o26>	7	1	NA
hacngi07h39ker470j1ppb7gp7	1638305228.6038	<id:c21>	<id:o21>	6	2	Por todo estos motivos, he decidido colaborar con esta iniciativa
hacngi07h39ker470j1ppb7gp7	1638305248.3379	<id:c17>	<id:o17>	6	1	NA
hacngi07h39ker470j1ppb7gp7	1638305268.2954	<id:c19>	<id:o19>	6	1	NA
hacngi07h39ker470j1ppb7gp7	1638305313.5821	<id:c18>	<id:o18>	5	2	Mi abuelo es quien mejor puede explicarte cómo se hacía antiguamente
